practice_name,canonical_code,postcode,street_address,latitude,longitude,telephone,website_url,accepting_new_patients,accepts_out_of_area_registrations,gtd_managed,gtd_site_name,gtd_site_url,gtd_takeover_date,gtd_takeover_date_precision,gtd_takeover_note,gtd_takeover_source_label,gtd_takeover_source_url,nearby_to_gtd_anchors,nearby_anchor_count,source_search_centers,source_search_center_count,min_distance_to_gtd_anchor_miles,management_company_name,management_company_source,management_company_confidence,management_company_domain,management_company_group_size,affiliated_group_name,affiliated_group_source,affiliated_group_confidence,affiliated_group_domain,affiliated_group_group_size,registered_patient_count,registered_patient_count_source,registered_patient_count_candidate,registered_patient_count_candidate_code,registered_patient_count_candidate_source,registered_patient_count_candidate_confidence,google_review_score,google_review_count,google_review_source_note,google_review_source_url,google_maps_title,google_maps_match_score,google_recent_reviews_captured,google_review_text_file,google_review_scan_status,google_review_has_listing,cqc_overall_rating,cqc_location_url,cqc_service_website,cqc_publication_date,cqc_inherited_rating,cqc_provider_name,trustpilot_score,trustpilot_review_count,trustpilot_source_url,nhs_profile_url
Hawthorn MC,Y02890,M14 6FS,"Unit K, Fallowfield Shopping Centre, Birchfields Road, Manchester, Greater Manchester",53.4423,-2.20459,01612206080,http://www.hawthornmedicalcentre.org.uk,True,,False,,,,,,,,New Bank Health Centre,1,"Chorlton supplemental search, New Bank Health Centre, Stockport central supplemental search",3,1.23,Hope Citadel Healthcare,manual_lookup,high,hopecitadel.org.uk,10,,,,,,6507,nhs_monthly_direct,,,,,3.0,300,Google Maps direct search with visible recent reviews (weak name match),"https://www.google.com/maps/place/Hawthorn+Medical+Centre+%2F+Walk+In+Centre/@53.44238,-2.2074252,17z/data=!4m8!3m7!1s0x487bb3cc449cad45:0xc40e31b475198d3b!8m2!3d53.4423768!4d-2.2048449!9m1!1b1!16s%2Fg%2F1tf8146r?entry=ttu&g_ep=EgoyMDI2MDMxNS4wIKXMDSoASAFQAw%3D%3D",Hawthorn Medical Centre / Walk In Centre,0.333,300,google-review-texts/Y02890-hawthorn-mc.txt,ok_with_visible_reviews,true,Outstanding,https://www.cqc.org.uk/location/1-540250898,https://www.hawthornmedicalcentre.org,08/09/2022,N,Hope Citadel Healthcare Community Interest Company,,,,https://www.nhs.uk/services/gp-surgery/hawthorn-mc/Y02890
Mauldeth Medical Centre,P84018,M14 6SQ,"112 Mauldeth Road, Fallowfield, Manchester, Lancashire",53.4348,-2.21341,01614346678,https://www.mauldethmedicalcentre.co.uk,True,,False,,,,,,,,New Bank Health Centre,1,"Chorlton supplemental search, New Bank Health Centre, Stockport central supplemental search",3,1.787,,,,,,,,,,,3792,nhs_monthly_direct,,,,,2.8,39,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Mauldeth+Medical+Centre/@53.4350258,-2.2162681,17z/data=!4m8!3m7!1s0x487bb235f5940d39:0x61f4d47b1e37872d!8m2!3d53.4350226!4d-2.2136878!9m1!1b1!16s%2Fg%2F1pxq5lhq8?entry=ttu&g_ep=EgoyMDI2MDMxNS4wIKXMDSoASAFQAw%3D%3D",Mauldeth Medical Centre,1.0,39,google-review-texts/P84018-mauldeth-medical-centre.txt,ok_with_visible_reviews,true,Good,https://www.cqc.org.uk/location/1-569327300,https://www.mauldethmedicalcentre.co.uk,23/05/2018,N,Mauldeth Medical Centre,,,,https://www.nhs.uk/services/gp-surgery/mauldeth-medical-centre/P84018
Bodey Medical Centre,P84035,M14 6WP,"28 Ladybarn Lane, Fallowfield, Manchester, Lancashire",53.4406,-2.21478,01612486644,https://www.bodey.co.uk,True,,False,,,,,,,,New Bank Health Centre,1,"Chorlton supplemental search, New Bank Health Centre, Stockport central supplemental search",3,1.414,,,,,,,,,,,16410,nhs_monthly_direct,,,,,3.2,179,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Bodey+Medical+Centre/@53.4406503,-2.2174003,17z/data=!4m8!3m7!1s0x487bb25fc3dffe8f:0xb8c3426198690c47!8m2!3d53.4406471!4d-2.21482!9m1!1b1!16s%2Fg%2F12613ycbg?entry=ttu&g_ep=EgoyMDI2MDMxNS4wIKXMDSoASAFQAw%3D%3D",Bodey Medical Centre,1.0,179,google-review-texts/P84035-bodey-medical-centre.txt,ok_with_visible_reviews,true,Good,https://www.cqc.org.uk/location/1-543984879,https://www.bodey.co.uk,14/04/2016,N,Bodey Medical Centre,,,,https://www.nhs.uk/services/gp-surgery/bodey-medical-centre/P84035
Fallowfield Medical Centre,P84639,M14 6YL,"75 Ladybarn Lane, Fallowfield, Manchester, Lancashire",53.4388,-2.21349,01612244503,https://fallowfieldmedicalcentre.co.uk/,True,,False,,,,,,,,New Bank Health Centre,1,"Chorlton supplemental search, New Bank Health Centre, Stockport central supplemental search",3,1.519,,,,,,,,,,,3046,nhs_monthly_direct,,,,,2.8,96,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Fallowfield+Medical+Centre/@53.4384103,-2.2161449,17z/data=!4m8!3m7!1s0x487bb23447e9579b:0x3a2c5f7bd95ca14c!8m2!3d53.4384071!4d-2.2135646!9m1!1b1!16s%2Fg%2F1hc4fps12?entry=ttu&g_ep=EgoyMDI2MDMxNS4wIKXMDSoASAFQAw%3D%3D",Fallowfield Medical Centre,1.0,96,google-review-texts/P84639-fallowfield-medical-centre.txt,ok_with_visible_reviews,true,Good,https://www.cqc.org.uk/location/1-5354769614,,13/05/2024,N,Fallowfield Medical Centre,,,,https://www.nhs.uk/services/gp-surgery/fallowfield-medical-centre/P84639
Cornbrook Medical Practice,P84669,M15 4EA,"204 City Road, Hulme, Manchester, Greater Manchester",53.4681,-2.25986,01618728129,https://www.boundarymedicalpractice.co.uk/,True,,False,,,,,,,,"City Health Centre, New Bank Health Centre",2,"Chorlton supplemental search, City Health Centre, New Bank Health Centre, Salford Quays supplemental search, Stretford supplemental search",5,1.226,,,,,,,,,,,18195,nhs_monthly_direct,,,,,4.8,77,Google Maps direct search with visible recent reviews (weak name match),"https://www.google.com/maps/place/One+Day+Tests/@53.481039,-2.3250457,13z/data=!3m1!5s0x487bb1c308ede72d:0x619cc52c3d76b0f6!4m11!1m2!2m1!1sCornbrook+Medical+Practice+M15+4EA!3m7!1s0x487bb155a2e70d59:0x3cb33020f75d2223!8m2!3d53.4810388!4d-2.2488284!9m1!1b1!16s%2Fg%2F11mdfjhz0_?entry=ttu&g_ep=EgoyMDI2MDMxNS4wIKXMDSoASAFQAw%3D%3D",One Day Tests,,77,google-review-texts/P84669-cornbrook-medical-practice.txt,ok_with_visible_reviews,true,Good,https://www.cqc.org.uk/location/1-585260441,https://www.boundarymedicalpractice.co.uk,06/09/2016,N,Cornbrook Medical Practice,,,,https://www.nhs.uk/services/gp-surgery/cornbrook-medical-practice/P84669
The Arch Medical Practice,P84630,M15 5TJ,"Hulme Medical Centre, 175 Royce Road, Hulme, Manchester, Greater Manchester",53.4677,-2.2496,01612260606,http://www.thearchmedicalpractice.co.uk/,True,,False,,,,,,,,"City Health Centre, New Bank Health Centre",2,"Chorlton supplemental search, City Health Centre, New Bank Health Centre, Salford Quays supplemental search, Stretford supplemental search",5,1.072,,,,,,,,,,,24647,nhs_monthly_direct,,,,,3.0,233,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/The+Arch+Medical+Practice/@53.4677705,-2.2522539,17z/data=!4m8!3m7!1s0x487bb1efedf9bb4d:0xf05b1f6123e21ccf!8m2!3d53.4677673!4d-2.2496736!9m1!1b1!16s%2Fg%2F1hc6mw7dc?entry=ttu&g_ep=EgoyMDI2MDMxNS4wIKXMDSoASAFQAw%3D%3D",The Arch Medical Practice,1.0,233,google-review-texts/P84630-the-arch-medical-practice.txt,ok_with_visible_reviews,true,Good,https://www.cqc.org.uk/location/1-552723785,https://www.thearchmedicalpractice.co.uk,08/11/2016,N,The Arch Medical Practice,,,,https://www.nhs.uk/services/gp-surgery/the-arch-medical-practice/P84630
Cornbrook Medical Practice - Boundary Surgery,P84669001,M15 6PR,"63 Booth Street West, Manchester, Greater Manchester",53.4669,-2.23964,0161 227 9785,www.cornbrookmedicalpractice.co.uk,True,,False,,,,,,,,"City Health Centre, New Bank Health Centre",2,"Chorlton supplemental search, City Health Centre, New Bank Health Centre, Salford Quays supplemental search, Stretford supplemental search",5,1.1,,,,,,,,,,,,,18391,P84669,nhs_monthly_parent_ods_fallback,medium,3.2,134,Google Maps direct search with visible recent reviews (weak name match),"https://www.google.com/maps/place/Cornbrook+Medical+Practice+@+Booth+St/@53.4670483,-2.2421418,17z/data=!4m12!1m2!2m1!1sCornbrook+Medical+Practice+-+Boundary+Surgery+M15+6PR!3m8!1s0x487bb1ed62cedc17:0x1118f271744918c1!8m2!3d53.4670432!4d-2.239693!9m1!1b1!15sCjVDb3JuYnJvb2sgTWVkaWNhbCBQcmFjdGljZSAtIEJvdW5kYXJ5IFN1cmdlcnkgTTE1IDZQUlo1IjNjb3JuYnJvb2sgbWVkaWNhbCBwcmFjdGljZSBib3VuZGFyeSBzdXJnZXJ5IG0xNSA2cHKSARlmYW1pbHlfcHJhY3RpY2VfcGh5c2ljaWFumgFEQ2k5RFFVbFJRVU52WkVOb2RIbGpSamx2VDIxbmVsZHRTbTFXUms1Q1VUSTFjMlZXUm1saFYzaFBZa1ZSTkdWSVl4QULgAQD6AQUIsgQQTA!16s%2Fg%2F1tf7g6hp?entry=ttu&g_ep=EgoyMDI2MDMxNS4wIKXMDSoASAFQAw%3D%3D",Cornbrook Medical Practice @ Booth St,0.333,134,google-review-texts/P84669001-cornbrook-medical-practice-boundary-surgery.txt,ok_with_visible_reviews,true,,,,,,,,,,https://www.nhs.uk/services/gp-surgery/cornbrook-medical-practice-boundary-surgery/P84669001
North Trafford Group Practice,P91629001,M16 0LW,"Seymour Grove Health Centre, 70 Seymour Grove, Manchester, Greater Manchester",53.4581,-2.27564,01618655556,,True,,False,,,,,,,,City Health Centre,1,"Chorlton supplemental search, City Health Centre, Sale supplemental search, Salford Quays supplemental search, Stretford supplemental search",5,2.168,,,,,,,,,,,,,15211,P91629,nhs_monthly_parent_ods_fallback,medium,5.0,2,Google Maps direct search with visible recent reviews (weak name match),"https://www.google.com/maps/place/Roodlane+Medical,+part+of+HCA+Healthcare+UK+-+Manchester+Central/@53.4626555,-2.3017289,13.25z/data=!3m1!5s0x487bb1c0ea147189:0xe4df23c93ae5d22!4m11!1m2!2m1!1sNorth+Trafford+Group+Practice+M16+0LW!3m7!1s0x487bb18df8c64627:0x755e1e78b6523537!8m2!3d53.4831051!4d-2.2452366!9m1!1b1!16s%2Fg%2F11vzrzzwx2?entry=ttu&g_ep=EgoyMDI2MDMxNS4wIKXMDSoASAFQAw%3D%3D","Roodlane Medical, part of HCA Healthcare UK - Manchester Central",,2,google-review-texts/P91629001-north-trafford-group-practice.txt,ok_with_visible_reviews,true,,,,,,,,,,https://www.nhs.uk/services/gp-surgery/north-trafford-group-practice/P91629001
The Whitswood Practice,P84635,M16 7AP,"2 Whitswood Close, Manchester, Greater Manchester",53.4555,-2.25363,01612263620,http://www.whitswood.nhs.uk,True,,False,,,,,,,,"City Health Centre, New Bank Health Centre",2,"Chorlton supplemental search, City Health Centre, New Bank Health Centre, Sale supplemental search, Salford Quays supplemental search, Stretford supplemental search",6,1.93,,,,,,,,,,,5219,nhs_monthly_direct,,,,,3.6,72,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/The+Whitswood+Practice/@56.4110029,-4.4757312,4.75z/data=!4m8!3m7!1s0x487bb202786c287b:0x3182fb38fafc99f3!8m2!3d53.4558159!4d-2.2532923!9m1!1b1!16s%2Fg%2F1yh9tzl1d?entry=ttu&g_ep=EgoyMDI2MDMxNS4wIKXMDSoASAFQAw%3D%3D",The Whitswood Practice,1.0,72,google-review-texts/P84635-the-whitswood-practice.txt,ok_with_visible_reviews,true,Good,https://www.cqc.org.uk/location/1-530450187,,16/03/2017,N,Better Health MCR Ltd,,,,https://www.nhs.uk/services/gp-surgery/the-whitswood-practice/P84635
The Range Medical Centre,P84039,M16 8EE,"Withington Road, Whalley Range, Manchester, Lancashire",53.4523,-2.25705,01618708099,http://www.therangemedicalcentre.co.uk,True,,False,,,,,,,,"City Health Centre, New Bank Health Centre",2,"Chorlton supplemental search, City Health Centre, New Bank Health Centre, Sale supplemental search, Salford Quays supplemental search, Stretford supplemental search",6,2.179,,,,,,,,,,,14480,nhs_monthly_direct,,,,,4.6,1375,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/The+Range+Medical+Centre/@53.4530359,-2.2596903,17z/data=!4m8!3m7!1s0x487bb2017594684f:0x3cb063b053749dfe!8m2!3d53.4530327!4d-2.25711!9m1!1b1!16s%2Fg%2F11b7rxfrs1?entry=ttu&g_ep=EgoyMDI2MDMxNS4wIKXMDSoASAFQAw%3D%3D",The Range Medical Centre,1.0,1375,google-review-texts/P84039-the-range-medical-centre.txt,ok_with_visible_reviews,true,Good,https://www.cqc.org.uk/location/1-581450737,https://www.therangemedicalcentre.co.uk,11/04/2018,N,The Range Medical Centre,,,,https://www.nhs.uk/services/gp-surgery/the-range-medical-centre/P84039
The Alexandra Practice,P84650,M16 8NG,"365 Wilbraham Road, Whalley Range, Manchester, Greater Manchester",53.4431,-2.25573,01618604400,https://www.thealexandrapractice.nhs.uk/,True,,False,,,,,,,,New Bank Health Centre,1,"Baguley supplemental search, Chorlton supplemental search, New Bank Health Centre, Sale supplemental search, Salford Quays supplemental search, Stretford supplemental search",6,2.418,,,,,,,,,,,6106,nhs_monthly_direct,,,,,4.6,392,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/The+Alexandra+Practice/@53.4431667,-2.2571557,17z/data=!4m8!3m7!1s0x487bb20f37673d81:0xe5e4bef558753dbf!8m2!3d53.4431635!4d-2.2545754!9m1!1b1!16s%2Fg%2F1tgfw59v?entry=ttu&g_ep=EgoyMDI2MDMxNy4wIKXMDSoASAFQAw%3D%3D",The Alexandra Practice,1.0,392,google-review-texts/P84650-the-alexandra-practice.txt,ok_with_visible_reviews,true,Good,https://www.cqc.org.uk/location/1-586547319,,11/03/2019,N,The Alexandra Practice,,,,https://www.nhs.uk/services/gp-surgery/the-alexandra-practice/P84650
Limelight Health and Wellbeing Hub,P91020,M16 9NW,"Limelight, 1 St Brides Way, Manchester",53.4614,-2.26196,01612267777,http://www.limelighthealthhub.nhs.uk,True,,False,,,,,,,,"City Health Centre, New Bank Health Centre",2,"Chorlton supplemental search, City Health Centre, New Bank Health Centre, Sale supplemental search, Salford Quays supplemental search, Stretford supplemental search",6,1.667,,,,,,,,,,,9233,nhs_monthly_direct,,,,,2.4,159,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Limelight+Health+and+Well-being+Hub/@53.4613926,-2.2645043,17z/data=!4m8!3m7!1s0x487bb1ff00000001:0x5923e7b57f20f9b6!8m2!3d53.4613926!4d-2.261924!9m1!1b1!16s%2Fg%2F11ggw82x0w?entry=ttu&g_ep=EgoyMDI2MDMxNS4wIKXMDSoASAFQAw%3D%3D",Limelight Health and Well-being Hub,0.5,159,google-review-texts/P91020-limelight-health-and-wellbeing-hub.txt,ok_with_visible_reviews,true,Outstanding,https://www.cqc.org.uk/location/1-4433692426,,05/07/2018,N,Dr Louise Nzinga Grant,,,,https://www.nhs.uk/services/gp-surgery/limelight-health-and-wellbeing-hub/P91020
Ashville Surgery,P84038,M16 9RT,"171 Upper Chorlton Road, Manchester, Lancashire",53.4525,-2.26803,01618814293,http://ashvillesurgerymanchester.co.uk,True,,False,,,,,,,,City Health Centre,1,"Baguley supplemental search, Chorlton supplemental search, City Health Centre, Sale supplemental search, Salford Quays supplemental search, Stretford supplemental search",6,2.328,,,,,,,,,,,13665,nhs_monthly_direct,,,,,4.4,324,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Ashville+Surgery/@53.4527362,-2.2702676,17z/data=!3m1!5s0x487badfe8a6d6111:0x64f3cf5a62d579da!4m8!3m7!1s0x487badfe8f571cff:0x6a68995214fb9fb8!8m2!3d53.4527362!4d-2.2676873!9m1!1b1!16s%2Fg%2F11g6vgs30r?entry=ttu&g_ep=EgoyMDI2MDMxNS4wIKXMDSoASAFQAw%3D%3D",Ashville Surgery,1.0,324,google-review-texts/P84038-ashville-surgery.txt,ok_with_visible_reviews,true,Good,https://www.cqc.org.uk/location/1-542617576,https://www.ashvillesurgery.nhs.uk,19/01/2018,N,Ashville Surgery,,,,https://www.nhs.uk/services/gp-surgery/ashville-surgery/P84038
Mount Road Surgery,P84050,M18 7BQ,"110 Mount Road, Gorton, Manchester, Greater Manchester",53.4598,-2.18139,01612314997,https://www.mountroadsurgery.co.uk/,True,,False,,,,,,,,"Droylsden Medical Practice, Guide Bridge Medical Practice, New Bank Health Centre",3,"Droylsden Medical Practice, Guide Bridge Medical Practice, New Bank Health Centre",3,0.946,,,,,,,,,,,7935,nhs_monthly_direct,,,,,2.5,81,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Mount+Road+Surgery/@53.4592044,-2.1839984,17z/data=!4m8!3m7!1s0x487bb15faca6f87d:0xa1e0b1a3cab34c46!8m2!3d53.4592044!4d-2.1814181!9m1!1b1!16s%2Fg%2F1tzlyj1g?entry=ttu&g_ep=EgoyMDI2MDMxNS4wIKXMDSoASAFQAw%3D%3D",Mount Road Surgery,1.0,81,google-review-texts/P84050-mount-road-surgery.txt,ok_with_visible_reviews,true,Good,https://www.cqc.org.uk/location/1-544400413,https://www.mountroadsurgery.co.uk,24/11/2017,N,Mount Road Surgery,,,,https://www.nhs.uk/services/gp-surgery/mount-road-surgery/P84050
Gorton Medical Centre,P84028,M18 8HE,"First Floor, Gorton Hub, 27 Garratt Way, Manchester",53.4622,-2.17587,01612231113,https://www.gortonmedicalcentre.nhs.uk/,True,,False,,,,,,,,"Ashton GP Service, Droylsden Medical Practice, Guide Bridge Medical Practice, New Bank Health Centre",4,"Ashton GP Service, Droylsden Medical Practice, Guide Bridge Medical Practice, New Bank Health Centre",4,1.181,,,,,,,,,,,10727,nhs_monthly_direct,,,,,2.1,164,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Gorton+Medical+Centre/@53.4622474,-2.1782181,17z/data=!4m8!3m7!1s0x487bb150aa6194ff:0x30bf7264f726872a!8m2!3d53.4622474!4d-2.1756378!9m1!1b1!16s%2Fg%2F1hc53mzjf?entry=ttu&g_ep=EgoyMDI2MDMxNS4wIKXMDSoASAFQAw%3D%3D",Gorton Medical Centre,1.0,164,google-review-texts/P84028-gorton-medical-centre.txt,ok_with_visible_reviews,true,,,,,,,,,,https://www.nhs.uk/services/gp-surgery/gorton-medical-centre/P84028
Kingsway Medical Practice,P84022,M19 1UG,"720 Burnage Lane, Manchester, Greater Manchester",53.4203,-2.21246,01618049899,https://www.kingswaymedicalpractice.co.uk/,True,,False,,,,,,,,,0,"Chorlton supplemental search, Stockport central supplemental search, Wythenshawe supplemental search",3,,,,,,,,,,,,6162,nhs_monthly_direct,,,,,2.4,98,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Kingsway+Medical+Practice/@53.420227,-2.2151629,17z/data=!4m8!3m7!1s0x487bb25657a50d8b:0xc7188a0635fe0df8!8m2!3d53.420227!4d-2.2125826!9m1!1b1!16s%2Fg%2F1tf1b96k?entry=ttu&g_ep=EgoyMDI2MDMxNS4wIKXMDSoASAFQAw%3D%3D",Kingsway Medical Practice,1.0,98,google-review-texts/P84022-kingsway-medical-practice.txt,ok_with_visible_reviews,true,Good,https://www.cqc.org.uk/location/1-565923509,https://www.kingswaymedicalpractice.co.uk,25/11/2016,N,Kingsway Medical Practice,,,,https://www.nhs.uk/services/gp-surgery/kingsway-medical-practice/P84022
West Point Medical Centre,P84027,M19 2AF,"Westpoint Medical Centre, 167-169 Slade Lane, Levenshulme, Manchester, Greater Manchester",53.446,-2.19757,01612485100,http://www.westpoint-gp.nhs.uk/,True,,False,,,,,,,,New Bank Health Centre,1,"New Bank Health Centre, Stockport central supplemental search",2,1.014,,,,,,,,,,,8270,nhs_monthly_direct,,,,,3.4,149,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/West+Point+Medical+Centre/@53.445264,-2.2003612,17z/data=!4m8!3m7!1s0x487bb3d01e28e965:0xe41d1d27908c0443!8m2!3d53.445264!4d-2.1977809!9m1!1b1!16s%2Fg%2F1thmdz0g?entry=ttu&g_ep=EgoyMDI2MDMxNS4wIKXMDSoASAFQAw%3D%3D",West Point Medical Centre,1.0,149,google-review-texts/P84027-west-point-medical-centre.txt,ok_with_visible_reviews,true,Good,https://www.cqc.org.uk/location/1-571217183,https://www.westpoint-gp.nhs.uk,13/06/2016,N,West Point Medical Centre,,,,https://www.nhs.uk/services/gp-surgery/west-point-medical-centre/P84027
Ashcroft Surgery,P84053,M19 3BS,"803 Stockport Road, Levenshulme, Manchester, Lancashire",53.4455,-2.19116,01612241329,https://www.theashcroftsurgery.co.uk/,True,,False,,,,,,,,New Bank Health Centre,1,"New Bank Health Centre, Stockport central supplemental search",2,1.146,,,,,,,,,,,7814,nhs_monthly_direct,,,,,3.1,88,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Ashcroft+Surgery/@53.445671,-2.1936847,17z/data=!4m8!3m7!1s0x487bb17e9293813b:0x5bc7296e8d25bd70!8m2!3d53.445671!4d-2.1911044!9m1!1b1!16s%2Fg%2F11c6yzqn6z?entry=ttu&g_ep=EgoyMDI2MDMxNS4wIKXMDSoASAFQAw%3D%3D",Ashcroft Surgery,1.0,88,google-review-texts/P84053-ashcroft-surgery.txt,ok_with_visible_reviews,true,Good,https://www.cqc.org.uk/location/1-542882624,,25/01/2017,N,Ashcroft Surgery,,,,https://www.nhs.uk/services/gp-surgery/ashcroft-surgery/P84053
Levenshulme Medical Practice,P84016,M19 3BX,"Dunstable Street, Levenshulme, Manchester, Greater Manchester",53.4464,-2.18851,01612254033,,True,,False,,,,,,,,New Bank Health Centre,1,"New Bank Health Centre, Stockport central supplemental search",2,1.15,,,,,,,,,,,9179,nhs_monthly_direct,,,,,3.4,190,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Levenshulme+Medical+Practice/@53.4463583,-2.1913202,17z/data=!4m8!3m7!1s0x487bb3c351b11131:0x9c943855a4dc216b!8m2!3d53.4463583!4d-2.1887399!9m1!1b1!16s%2Fg%2F1vysw2gk?entry=ttu&g_ep=EgoyMDI2MDMxNS4wIKXMDSoASAFQAw%3D%3D",Levenshulme Medical Practice,1.0,190,google-review-texts/P84016-levenshulme-medical-practice.txt,ok_with_visible_reviews,true,Good,https://www.cqc.org.uk/location/1-568084839,https://www.levenshulmemedicalpractice.co.uk,01/04/2016,N,Levenshulme Medical Practice,,,,https://www.nhs.uk/services/gp-surgery/levenshulme-medical-practice/P84016
Princess Road Surgery,P84056,M20 1BH,"471-475 Princess Road, Withington, Manchester, Lancashire",53.4404,-2.24361,01614457805,http://princessroadsurgery.co.uk,True,,False,,,,,,,,New Bank Health Centre,1,"Baguley supplemental search, Chorlton supplemental search, New Bank Health Centre, Sale supplemental search, Stretford supplemental search",5,2.112,,,,,,,,,,,4317,nhs_monthly_direct,,,,,1.9,86,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Princess+Road+Surgery/@53.4401966,-2.2462946,17z/data=!4m8!3m7!1s0x487bb2116420a0dd:0x875e021c37463c92!8m2!3d53.4401966!4d-2.2437143!9m1!1b1!16s%2Fg%2F1trqgrzl?entry=ttu&g_ep=EgoyMDI2MDMxNS4wIKXMDSoASAFQAw%3D%3D",Princess Road Surgery,1.0,86,google-review-texts/P84056-princess-road-surgery.txt,ok_with_visible_reviews,true,Good,https://www.cqc.org.uk/location/1-544028727,,17/11/2017,N,Princess Road Surgery,,,,https://www.nhs.uk/services/gp-surgery/princess-road-surgery/P84056
The Borchardt Medical Centre,P84010,M20 1EB,"62 Whitchurch Road, Withington, Manchester, Lancashire",53.4345,-2.23705,01614382821,http://www.borchardtmc.nhs.uk/,True,,False,,,,,,,,New Bank Health Centre,1,"Baguley supplemental search, Chorlton supplemental search, New Bank Health Centre, Sale supplemental search, Stretford supplemental search, Wythenshawe supplemental search",6,2.222,,,,,,,,,,,10270,nhs_monthly_direct,,,,,3.6,173,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Borchardt+Medical+Centre/@53.4343173,-2.2403542,17z/data=!4m8!3m7!1s0x487bb26b2d986279:0x91d74b1022bb2fbd!8m2!3d53.4343173!4d-2.2377739!9m1!1b1!16s%2Fg%2F1tdx_flr?entry=ttu&g_ep=EgoyMDI2MDMxNS4wIKXMDSoASAFQAw%3D%3D",Borchardt Medical Centre,1.0,173,google-review-texts/P84010-the-borchardt-medical-centre.txt,ok_with_visible_reviews,true,Good,https://www.cqc.org.uk/location/1-564307077,https://www.borchardtmc.nhs.uk,02/05/2017,N,The Borchardt Medical Centre,,,,https://www.nhs.uk/services/gp-surgery/the-borchardt-medical-centre/P84010
